[2.95472443e-01 8.91275108e-01 3.99091419e-07],[ 0.37035114  0.8496722  -0.02290743],[ 0.4195841   0.76585639 -0.01986354],[ 0.44251224  0.68920285 -0.01704106],[ 0.45170683  0.63227755 -0.01361637],[0.35797241 0.65476209 0.02489026],[0.36464259 0.57322943 0.02512321],[0.36764723 0.52735555 0.01493758],[0.36958578 0.49196661 0.00495292],[0.31430587 0.6508401  0.02727472],[0.31220907 0.56992948 0.02265338],[0.31677172 0.53342336 0.00170227],[ 0.32045367  0.52575696 -0.01417617],[0.27294382 0.66223955 0.02422717],[0.26451397 0.58282864 0.01366882],[ 0.26458168  0.54606086 -0.0090192 ],[ 0.26647958  0.5398342  -0.02409389],[0.23061708 0.68927741 0.01845097],[0.21800318 0.61793691 0.00444571],[ 0.2124148   0.57723576 -0.01135709],[ 0.21358699  0.55698663 -0.02214426]
[2.78306097e-01 8.25778604e-01 4.08709724e-08],[ 0.35625026  0.80389154 -0.02359331],[ 0.42994133  0.72231889 -0.03787056],[ 0.47450274  0.64894456 -0.05394328],[ 0.51247728  0.59861869 -0.06989129],[ 0.39081243  0.5998472  -0.02180501],[ 0.41103065  0.48652029 -0.05083226],[ 0.42715415  0.41729164 -0.06527676],[ 0.43519428  0.35669196 -0.07603048],[ 0.34383205  0.59541166 -0.02996797],[ 0.38153931  0.55057365 -0.08178233],[ 0.38184932  0.64822143 -0.09049838],[ 0.36805746  0.68770802 -0.08457704],[ 0.29625839  0.61060417 -0.04150014],[ 0.3274706   0.57512534 -0.09894248],[ 0.33324832  0.67165834 -0.0849233 ],[ 0.32296139  0.70529968 -0.06182629],[ 0.2453201   0.63748318 -0.05406316],[ 0.2719155   0.61680239 -0.09452394],[ 0.28769597  0.68795514 -0.08224676],[ 0.28459561  0.7167601  -0.06458806]
[2.77929783e-01 8.17920208e-01 8.20452861e-09],[ 0.35502878  0.80147147 -0.02405336],[ 0.42792544  0.71709073 -0.0371512 ],[ 0.47356585  0.64417416 -0.05151359],[ 0.51180494  0.59548467 -0.06520481],[ 0.39271846  0.59635001 -0.02272424],[ 0.4086138   0.48096365 -0.05087658],[ 0.42310554  0.41147396 -0.06454909],[ 0.42996344  0.35143295 -0.07490587],[ 0.34621328  0.59052843 -0.03051356],[ 0.38108045  0.54423881 -0.08134992],[ 0.38010091  0.64262116 -0.08877491],[ 0.3662073   0.68305969 -0.08164734],[ 0.29874462  0.60376233 -0.04182474],[ 0.32560006  0.56926185 -0.09677623],[ 0.33087268  0.66273081 -0.08270075],[ 0.32123956  0.69300741 -0.0601295 ],[ 0.24763849  0.62797052 -0.05447949],[ 0.27146816  0.61222869 -0.0920357 ],[ 0.28523776  0.68049657 -0.07985157],[ 0.28174326  0.7047807  -0.06302367]
[2.78290898e-01 8.17255855e-01 4.87516587e-08],[ 0.35533392  0.79617715 -0.02551953],[ 0.42782292  0.71444714 -0.04064167],[ 0.47269803  0.64230752 -0.05712036],[ 0.50978363  0.59126681 -0.07316127],[ 0.38865802  0.59423029 -0.02428953],[ 0.40553609  0.47748798 -0.05457759],[ 0.42030844  0.40569538 -0.07042384],[ 0.42691007  0.34305221 -0.08207791],[ 0.34337699  0.59102923 -0.03214535],[ 0.37661725  0.54007131 -0.0842692 ],[ 0.37634045  0.63770241 -0.09318688],[ 0.36361957  0.68005353 -0.08716841],[ 0.2965242   0.60582232 -0.04355266],[ 0.32173768  0.55896688 -0.09939563],[ 0.32765272  0.65401798 -0.08410598],[ 0.31891364  0.68972009 -0.06047627],[ 0.24576962  0.63238084 -0.05650658],[ 0.26820248  0.60513937 -0.09487198],[ 0.28290081  0.67396051 -0.08121318],[ 0.28007966  0.70366699 -0.06292703]
[2.79065609e-01 8.15801382e-01 4.12396197e-08],[ 0.35461342  0.79674965 -0.02464351],[ 0.42535669  0.71428788 -0.03900789],[ 0.47038493  0.64110869 -0.05442146],[ 0.5062747   0.58961207 -0.06933288],[ 0.38895434  0.59209836 -0.02436013],[ 0.40447852  0.4756653  -0.05338949],[ 0.41813511  0.40459502 -0.0681315 ],[ 0.42312571  0.34281868 -0.07913065],[ 0.3443425   0.58958578 -0.03224273],[ 0.37520126  0.53250098 -0.08270244],[ 0.37682831  0.62839717 -0.09111007],[ 0.36509025  0.66874498 -0.08506031],[ 0.29733479  0.60530967 -0.04335415],[ 0.31974533  0.55403328 -0.09886532],[ 0.32753444  0.64920717 -0.08367344],[ 0.31999746  0.6830318  -0.06005971],[ 0.24541187  0.63205999 -0.05567546],[ 0.26553452  0.5993697  -0.09393227],[ 0.28226721  0.66821623 -0.0798363 ],[ 0.28101587  0.69775224 -0.06127572]
[2.79106081e-01 8.13199043e-01 6.77363587e-08],[ 0.35677433  0.79003721 -0.02554169],[ 0.42399594  0.71033078 -0.04120576],[ 0.46907911  0.63900113 -0.05822566],[ 0.50317556  0.5850836  -0.07444524],[ 0.38697684  0.59030843 -0.02397647],[ 0.40096149  0.47448725 -0.0545214 ],[ 0.41457269  0.40164953 -0.06969128],[ 0.41883188  0.33834806 -0.08051491],[ 0.34376293  0.58754206 -0.03168054],[ 0.37499818  0.52793038 -0.08232048],[ 0.37655196  0.62371433 -0.08968267],[ 0.36468175  0.66097867 -0.08271673],[ 0.29817194  0.60303062 -0.04304376],[ 0.32127064  0.54956496 -0.09848253],[ 0.32887343  0.64342892 -0.08158022],[ 0.32017374  0.67460334 -0.05666909],[ 0.24780577  0.62931716 -0.05589091],[ 0.26693621  0.59508049 -0.09335143],[ 0.28342661  0.66106099 -0.07798036],[ 0.280224    0.68806994 -0.05857348]
[2.78827697e-01 8.08951139e-01 5.69955034e-08],[ 0.35511044  0.78953922 -0.02671642],[ 0.42303717  0.7076723  -0.04145134],[ 0.46792281  0.63299799 -0.0570501 ],[ 0.50318587  0.58031428 -0.07170645],[ 0.38701624  0.58588862 -0.02394898],[ 0.40167421  0.46969271 -0.05369022],[ 0.41559368  0.39818603 -0.06788245],[ 0.41985601  0.33591598 -0.07777943],[ 0.34360287  0.58368421 -0.03014154],[ 0.37192458  0.52527589 -0.0790983 ],[ 0.37447125  0.62018871 -0.08534474],[ 0.36421746  0.65725636 -0.07763664],[ 0.29821861  0.59962106 -0.04015513],[ 0.31837833  0.54939258 -0.09534805],[ 0.32678026  0.6439023  -0.07902755],[ 0.31949306  0.67548668 -0.05419865],[ 0.24866551  0.62698555 -0.05163212],[ 0.26760218  0.59246874 -0.08898318],[ 0.28335497  0.66047621 -0.07392476],[ 0.28031236  0.68936968 -0.05448477]
[2.82002479e-01 8.09814692e-01 4.02413214e-08],[ 0.3561455   0.78808284 -0.02467589],[ 0.42233571  0.7049579  -0.03861346],[ 0.46626335  0.63190752 -0.05364239],[ 0.50039041  0.58020407 -0.06782295],[ 0.38655674  0.58151698 -0.02232455],[ 0.39868391  0.46710378 -0.05076647],[ 0.41075435  0.39616805 -0.06518784],[ 0.41410902  0.33420196 -0.07579083],[ 0.34387359  0.58020794 -0.02921913],[ 0.36970475  0.52137232 -0.07658233],[ 0.37408432  0.61455148 -0.08365904],[ 0.36495486  0.6506409  -0.07740956],[ 0.29867151  0.59715825 -0.03960234],[ 0.31699836  0.54003721 -0.09234352],[ 0.32804921  0.63226432 -0.07640046],[ 0.32148218  0.66311455 -0.05289179],[ 0.24853033  0.62520015 -0.0513593 ],[ 0.26684764  0.58554125 -0.08700685],[ 0.28412178  0.65007925 -0.0720547 ],[ 0.28105605  0.67729843 -0.05334743]
[2.80301452e-01 8.06963205e-01 1.90632452e-08],[ 0.357604    0.78476369 -0.02436943],[ 0.42373604  0.70142925 -0.03602771],[ 0.4672327   0.6292544  -0.04843643],[ 0.5005877   0.57687157 -0.05987592],[ 0.38747638  0.57991648 -0.01868136],[ 0.39977139  0.46651226 -0.04512338],[ 0.41025725  0.39436954 -0.05817308],[ 0.41152039  0.33229774 -0.06765148],[ 0.34510428  0.57906127 -0.02509699],[ 0.37014061  0.51597077 -0.07058381],[ 0.37341928  0.6076448  -0.07731409],[ 0.36388528  0.64646572 -0.07048463],[ 0.29972056  0.59565628 -0.03508665],[ 0.31773022  0.538234   -0.08752158],[ 0.32628757  0.63091677 -0.07224341],[ 0.31831676  0.66173917 -0.04860811],[ 0.25017586  0.62404537 -0.0462912 ],[ 0.26887271  0.58094871 -0.08108563],[ 0.28302082  0.64728457 -0.06521741],[ 0.27676842  0.67520064 -0.04578171]
[2.79730082e-01 8.09395254e-01 1.13178560e-08],[ 0.35793978  0.78590232 -0.02410356],[ 0.421597    0.70091075 -0.03563127],[ 0.46588892  0.62656724 -0.04806574],[ 0.49941736  0.57501161 -0.05961253],[ 0.38547891  0.57949156 -0.01962093],[ 0.3977434   0.46414867 -0.04628604],[ 0.40825009  0.39230454 -0.05877551],[ 0.40928531  0.32937858 -0.06793442],[ 0.34226698  0.5787971  -0.02607272],[ 0.36588493  0.51544029 -0.06903973],[ 0.36858532  0.60950297 -0.0730354 ],[ 0.35932252  0.64346391 -0.06535068],[ 0.29664007  0.59578508 -0.03631364],[ 0.31390977  0.53450406 -0.0871314 ],[ 0.32296669  0.62877053 -0.06971704],[ 0.31484538  0.65757167 -0.04555994],[ 0.24645013  0.6248439  -0.04794045],[ 0.26345912  0.57877505 -0.08243404],[ 0.28069431  0.64575088 -0.06609049],[ 0.2764411   0.6740998  -0.04675838]
[ 2.81613410e-01  8.11513424e-01 -7.28762473e-09],[ 0.35709962  0.78575432 -0.02286118],[ 0.42118624  0.6963073  -0.03399824],[ 0.46540877  0.62302256 -0.04633848],[ 0.49781781  0.57095587 -0.05782681],[ 0.38214698  0.57037759 -0.01629001],[ 0.39203727  0.4621259  -0.04091457],[ 0.40088907  0.3916966  -0.05177977],[ 0.40124089  0.33159128 -0.05966127],[ 0.33795047  0.57095653 -0.02280203],[ 0.36113518  0.51097715 -0.06248983],[ 0.36429065  0.60500681 -0.06486966],[ 0.35572538  0.63630199 -0.05642035],[ 0.29245871  0.58910394 -0.03315369],[ 0.31188336  0.52752227 -0.0830121 ],[ 0.3220644   0.62235492 -0.06593779],[ 0.31316131  0.64979011 -0.04211309],[ 0.24258843  0.61893487 -0.04457425],[ 0.26320833  0.57006359 -0.07876603],[ 0.27953178  0.63785565 -0.06239019],[ 0.27303949  0.66578126 -0.04310638]
[2.81819046e-01 8.11781943e-01 2.64691069e-09],[ 0.35774511  0.78742278 -0.02136619],[ 0.42109308  0.69683313 -0.03222451],[ 0.46285886  0.62198007 -0.04442979],[ 0.49567944  0.57021922 -0.05641966],[ 0.38230926  0.57123601 -0.018056  ],[ 0.39220139  0.45762134 -0.0433602 ],[ 0.40154243  0.38721436 -0.05632124],[ 0.40213549  0.32593098 -0.06620233],[ 0.33872631  0.57183194 -0.02535887],[ 0.36025926  0.49800277 -0.06881121],[ 0.36660618  0.58735365 -0.07530029],[ 0.35894972  0.62735295 -0.06925552],[ 0.29304981  0.590029   -0.03583927],[ 0.30968782  0.51867461 -0.08663408],[ 0.32235345  0.60776907 -0.07292455],[ 0.31545755  0.64258009 -0.05129791],[ 0.24385297  0.6201753  -0.04714452],[ 0.2621122   0.56691962 -0.08325721],[ 0.27878964  0.63202006 -0.0701391 ],[ 0.27497268  0.66401142 -0.05303377]
[ 2.83725679e-01  8.15608144e-01 -1.35609408e-08],[ 0.35942164  0.78923184 -0.02100171],[ 0.42223513  0.69650376 -0.0296797 ],[ 0.46247262  0.62121695 -0.03990239],[ 0.49264506  0.56992251 -0.04986738],[ 0.38068664  0.56851488 -0.01092536],[ 0.38861644  0.45723477 -0.03243817],[ 0.39649928  0.38779509 -0.04260237],[ 0.39659396  0.32872355 -0.05077972],[ 0.33854997  0.568739   -0.0176566 ],[ 0.35801893  0.49214837 -0.05870599],[ 0.36339906  0.58251625 -0.06474211],[ 0.35636589  0.62408167 -0.05779294],[ 0.2934545   0.5857234  -0.02779205],[ 0.30929732  0.5135811  -0.07769836],[ 0.32142833  0.60563415 -0.06458871],[ 0.31523004  0.64139837 -0.04277518],[ 0.24317852  0.61482614 -0.03873868],[ 0.26134115  0.55931252 -0.0754222 ],[ 0.27840176  0.62658525 -0.06351774],[ 0.27641279  0.6598525  -0.04673126]
[ 2.83264905e-01  8.13214421e-01 -5.25513535e-08],[ 0.36178893  0.78843945 -0.0195751 ],[ 0.42293566  0.69657916 -0.02709597],[ 0.46262303  0.62132072 -0.03684531],[ 0.4923096   0.56915051 -0.04646432],[ 0.38034576  0.56484753 -0.00629707],[ 0.38633919  0.45618707 -0.02678165],[ 0.3936269   0.38723987 -0.03601066],[ 0.39410153  0.32935688 -0.04353405],[ 0.33945581  0.56591588 -0.01330743],[ 0.3571384   0.49347949 -0.0543538 ],[ 0.36028671  0.58518881 -0.06061087],[ 0.35285884  0.62442803 -0.0531257 ],[ 0.29652166  0.58307576 -0.02386182],[ 0.31153351  0.51285315 -0.07411015],[ 0.32197773  0.60639226 -0.06112861],[ 0.31516141  0.63817155 -0.03881079],[ 0.24829108  0.61213088 -0.0350628 ],[ 0.26589197  0.55733055 -0.0709164 ],[ 0.28017473  0.62453371 -0.0584837 ],[ 0.27609995  0.65338552 -0.04121376]
[ 2.82514811e-01  8.17282319e-01 -2.55329997e-08],[ 0.36073685  0.79239804 -0.02121186],[ 0.42320701  0.70194137 -0.02960631],[ 0.46298921  0.62567997 -0.03996581],[ 0.49205974  0.57268566 -0.0500938 ],[ 0.38136408  0.56679368 -0.00672277],[ 0.38674381  0.45936659 -0.0276342 ],[ 0.39457017  0.39047015 -0.03732179],[ 0.39640883  0.33364299 -0.04494912],[ 0.3395772   0.56637728 -0.01318092],[ 0.35811305  0.49031746 -0.05503938],[ 0.36215436  0.582214   -0.06201498],[ 0.35573709  0.62592709 -0.05453428],[ 0.29599044  0.58238518 -0.02332333],[ 0.31097448  0.51149988 -0.07406797],[ 0.32209575  0.60427439 -0.06197442],[ 0.31602168  0.64082038 -0.03970451],[ 0.24697143  0.61084604 -0.03428711],[ 0.26487732  0.55366957 -0.07071514],[ 0.28046185  0.62097782 -0.0590453 ],[ 0.27818739  0.65462136 -0.0418703 ]
[ 2.84074903e-01  8.20836663e-01 -3.76413318e-08],[ 0.36392823  0.79477036 -0.01863096],[ 0.42531031  0.70080322 -0.02438183],[ 0.46471834  0.6237244  -0.03290259],[ 0.49444818  0.57359064 -0.04139243],[3.82346302e-01 5.69107473e-01 1.26698040e-04],[ 0.38712385  0.46207872 -0.01798938],[ 0.3946597   0.39326483 -0.02532199],[ 0.39650282  0.33777955 -0.03143345],[ 0.34162784  0.56822222 -0.0068985 ],[ 0.35975763  0.48988673 -0.0467121 ],[ 0.36290982  0.58346742 -0.052069  ],[ 0.35697728  0.62824261 -0.04293228],[ 0.29848129  0.58318955 -0.01775637],[ 0.3143875   0.50929898 -0.06733861],[ 0.32275724  0.60625064 -0.05399389],[ 0.31514043  0.64281392 -0.03058439],[ 0.24894562  0.61084276 -0.02930151],[ 0.26717949  0.55231839 -0.06479508],[ 0.27893683  0.6212824  -0.05265726],[ 0.27415293  0.65260428 -0.03525689]
[ 2.83285618e-01  8.20549488e-01 -2.83745241e-08],[ 0.36491576  0.79476523 -0.01906952],[ 0.42610914  0.70115161 -0.02426782],[ 0.46449474  0.62453681 -0.03179511],[ 0.49533719  0.57398558 -0.03887466],[3.82062256e-01 5.68109393e-01 4.09632688e-04],[ 0.38701883  0.46060801 -0.01818073],[ 0.39473778  0.39230901 -0.02657609],[ 0.39688772  0.33641598 -0.03342547],[ 0.34138632  0.56778383 -0.00632808],[ 0.36025763  0.49174953 -0.04660955],[ 0.36443648  0.58345872 -0.05335025],[ 0.35864913  0.62691212 -0.0452795 ],[ 0.29835573  0.58289689 -0.01699962],[ 0.3139573   0.50966752 -0.06665661],[ 0.32249615  0.60441154 -0.05488811],[ 0.3152236   0.63791627 -0.03267635],[ 0.24997148  0.6103915  -0.0283973 ],[ 0.26778674  0.55382508 -0.06366829],[ 0.27947834  0.62137061 -0.05222368],[ 0.27475283  0.65045106 -0.03542183]
[ 2.82761842e-01  8.24856162e-01 -3.51531959e-08],[ 0.36217058  0.7946409  -0.01829757],[ 0.42556804  0.70308864 -0.02463569],[ 0.46549237  0.62803036 -0.03372064],[ 0.49445871  0.57688862 -0.04256414],[ 0.38083515  0.57340831 -0.00137547],[ 0.38554734  0.46412838 -0.0207611 ],[ 0.39507556  0.39668062 -0.02965753],[ 0.39870206  0.34248406 -0.03644398],[ 0.33993575  0.57262868 -0.0086206 ],[ 0.36123696  0.49235645 -0.04843664],[ 0.36418644  0.58425689 -0.05450984],[ 0.35556951  0.62853205 -0.04628066],[ 0.29731941  0.58710116 -0.01963748],[ 0.31368393  0.50905162 -0.06785945],[ 0.32177824  0.60123211 -0.05529466],[ 0.31257671  0.63743359 -0.03300413],[ 0.24874473  0.61304504 -0.03139287],[ 0.26747882  0.55084395 -0.06513501],[ 0.2794961   0.61542606 -0.05278118],[ 0.27372715  0.64707643 -0.03565496]
[2.82371879e-01 8.25450599e-01 3.64494035e-09],[ 0.36208788  0.79658937 -0.02080502],[ 0.42556179  0.70575309 -0.02855767],[ 0.46422061  0.63074297 -0.03856913],[ 0.49385941  0.57766378 -0.04813715],[ 0.37933794  0.57018262 -0.00132075],[ 0.38489729  0.46321762 -0.02087938],[ 0.39433318  0.3957848  -0.02977015],[ 0.39834768  0.34196895 -0.03654319],[ 0.33774847  0.56878805 -0.00766933],[ 0.36012661  0.49172959 -0.04873688],[ 0.3626658   0.58577859 -0.05553984],[ 0.35427138  0.62999499 -0.04715385],[ 0.2942473   0.58258736 -0.01809215],[ 0.31239954  0.5081895  -0.0680607 ],[ 0.32044592  0.60245556 -0.05608344],[ 0.31137604  0.6371057  -0.03350496],[ 0.24477695  0.60803956 -0.02933108],[ 0.26554525  0.54919469 -0.0646968 ],[ 0.27824965  0.61624116 -0.05270603],[ 0.27265754  0.64690518 -0.03523421]
[ 2.82072932e-01  8.24164808e-01 -2.07072208e-08],[ 0.36274856  0.797234   -0.01892893],[ 0.42555377  0.70402473 -0.02475945],[ 0.46382239  0.62827122 -0.03325734],[ 0.49331933  0.57704562 -0.04156664],[0.37921333 0.56909519 0.00080934],[ 0.38514978  0.46276528 -0.01617431],[ 0.39291006  0.39674333 -0.02284721],[ 0.39537781  0.34256169 -0.02852941],[ 0.33769655  0.56771594 -0.0057116 ],[ 0.35814428  0.49010253 -0.04381311],[ 0.36165461  0.58210319 -0.04896174],[ 0.35460654  0.62423337 -0.04029261],[ 0.29402927  0.58185422 -0.0160542 ],[ 0.31180614  0.50645751 -0.06320955],[ 0.31959918  0.60145342 -0.04983483],[ 0.30995226  0.63645911 -0.02718775],[ 0.244114    0.6075449  -0.02726146],[ 0.26493794  0.54788303 -0.06053126],[ 0.27632716  0.61524254 -0.04804697],[ 0.26930287  0.64524758 -0.03090833]
[ 2.80572027e-01  8.26029956e-01 -7.15802573e-09],[ 0.3605544   0.79625291 -0.01916907],[ 0.42280927  0.7042591  -0.02561594],[ 0.46080983  0.62924707 -0.0345981 ],[ 0.49309009  0.57910264 -0.04354288],[3.77913237e-01 5.72139859e-01 5.06328070e-04],[ 0.38614213  0.46554255 -0.01770196],[ 0.39516479  0.39883387 -0.02566713],[ 0.3971599   0.34389451 -0.03245023],[ 0.33521155  0.57044071 -0.00665681],[ 0.3576301   0.48716798 -0.04651132],[ 0.36079806  0.58080232 -0.05288684],[ 0.35156143  0.62514526 -0.04482214],[ 0.29036483  0.58468455 -0.01772463],[ 0.30969906  0.50657874 -0.06627965],[ 0.31762818  0.59931797 -0.05398746],[ 0.30677143  0.63222104 -0.03203533],[ 0.23926431  0.61149567 -0.02957502],[ 0.26112002  0.55109692 -0.06449628],[ 0.27362847  0.61734211 -0.05283604],[ 0.26611176  0.64609069 -0.0362757 ]
[ 2.79767126e-01  8.24566603e-01 -4.32105596e-09],[ 0.36069363  0.79753876 -0.02034924],[ 0.42278081  0.70534968 -0.02689199],[ 0.46213782  0.63136488 -0.03571163],[ 0.49144751  0.57978588 -0.04443172],[ 3.77540171e-01  5.66261232e-01 -1.13294809e-04],[ 0.38472155  0.46099639 -0.01789611],[ 0.39166901  0.39418143 -0.02550027],[ 0.39303282  0.33914298 -0.03195658],[ 0.33491358  0.5646975  -0.006472  ],[ 0.35572621  0.48723596 -0.04592735],[ 0.35839745  0.58199883 -0.05156845],[ 0.35164022  0.62613678 -0.04285835],[ 0.2897073   0.57940531 -0.01690804],[ 0.30867004  0.50627762 -0.06525232],[ 0.31582889  0.60238105 -0.0524192 ],[ 0.30661762  0.63639522 -0.029866  ],[ 0.23862372  0.6067242  -0.02833073],[ 0.26023933  0.55018467 -0.06336751],[ 0.27260295  0.61805922 -0.05186323],[ 0.26704907  0.64707696 -0.03509969]
[ 2.79925346e-01  8.28461647e-01 -4.87671628e-08],[ 0.35761255  0.80016249 -0.01690304],[ 0.42239094  0.70745206 -0.02292057],[ 0.4628599   0.63238043 -0.03202537],[ 0.4914217   0.58087146 -0.04167316],[ 0.3785212   0.57213247 -0.00146346],[ 0.38546208  0.46295714 -0.01829983],[ 0.39237055  0.39605427 -0.02462419],[ 0.39400843  0.3403998  -0.03017549],[ 0.33554468  0.56964791 -0.00926636],[ 0.35586929  0.49239492 -0.04686143],[ 0.357425    0.5865258  -0.05135615],[ 0.34996882  0.63018018 -0.04278544],[ 0.29003811  0.58383584 -0.02031697],[ 0.30760789  0.50703359 -0.06677373],[ 0.31492275  0.60395032 -0.05229659],[ 0.30611163  0.64279258 -0.02945878],[ 0.23784778  0.6101526  -0.03205062],[ 0.25679722  0.54882562 -0.06541176],[ 0.26964784  0.61811137 -0.05225665],[ 0.26507539  0.65227252 -0.0347635 ]
[ 2.79423416e-01  8.28778267e-01 -5.00965562e-08],[ 0.35709581  0.80308914 -0.0198814 ],[ 0.42124873  0.70923829 -0.0266158 ],[ 0.46064776  0.63218331 -0.03539483],[ 0.49153     0.58220994 -0.04445684],[ 0.37943953  0.57285166 -0.00578849],[ 0.38790131  0.46251133 -0.02484513],[ 0.39563394  0.39513713 -0.03237025],[ 0.39769441  0.33879322 -0.03867639],[ 0.3353931   0.57084638 -0.01252822],[ 0.35436457  0.49077693 -0.05317819],[ 0.35613716  0.58752966 -0.05792636],[ 0.34942859  0.63398629 -0.04881467],[ 0.28886798  0.58616889 -0.02284028],[ 0.30506402  0.5122323  -0.07284901],[ 0.31315684  0.60959697 -0.05949777],[ 0.30605668  0.64726144 -0.03661694],[ 0.23639831  0.61438125 -0.0338291 ],[ 0.25324583  0.55483758 -0.07059465],[ 0.2671569   0.62617028 -0.05878472],[ 0.26464447  0.66050369 -0.04164338]
[ 2.77699292e-01  8.27267408e-01 -5.42658789e-08],[ 0.35644957  0.80227196 -0.02013497],[ 0.42126188  0.70832711 -0.02709981],[ 0.46178982  0.63000774 -0.03584046],[ 0.49290764  0.57900155 -0.04468213],[ 0.37827843  0.57406372 -0.00803834],[ 0.38646519  0.46226668 -0.02751804],[ 0.39343002  0.39428374 -0.0356844 ],[ 0.39473569  0.33638379 -0.04265888],[ 0.33491981  0.57268316 -0.01471268],[ 0.35372081  0.49470931 -0.05639323],[ 0.35660079  0.58901906 -0.06239076],[ 0.34995288  0.63472182 -0.05447735],[ 0.2886256   0.58866978 -0.02461479],[ 0.30363497  0.51645362 -0.07491685],[ 0.31303683  0.6133517  -0.06135047],[ 0.30640441  0.6518814  -0.03841351],[ 0.23623675  0.61727881 -0.03518708],[ 0.25241247  0.55760396 -0.07140994],[ 0.26802433  0.62915289 -0.05873023],[ 0.26592126  0.66458541 -0.04101155]
[ 2.79545486e-01  8.26711714e-01 -3.41614459e-10],[ 0.35611445  0.79856992 -0.02353259],[ 0.42037377  0.70722151 -0.03472694],[ 0.46156597  0.63034141 -0.04728223],[ 0.49312663  0.57632136 -0.05943461],[ 0.37812975  0.57575572 -0.01457892],[ 0.3863025   0.46320921 -0.03776488],[ 0.39535913  0.39398712 -0.04833357],[ 0.39602676  0.33482581 -0.056556  ],[ 0.333262    0.57597345 -0.02101056],[ 0.35330185  0.49885774 -0.06376767],[ 0.35909855  0.59380013 -0.06887809],[ 0.35141024  0.63586295 -0.0607829 ],[ 0.28653949  0.59333509 -0.03113296],[ 0.30259705  0.52180678 -0.08184981],[ 0.31533098  0.61614108 -0.06703562],[ 0.30850357  0.65061849 -0.04387206],[ 0.23479551  0.62301046 -0.04241227],[ 0.25240028  0.56853908 -0.0788775 ],[ 0.27056706  0.63624299 -0.06573898],[ 0.26835963  0.66753787 -0.04806298]
[ 2.77130723e-01  8.29827785e-01 -3.63572750e-09],[ 0.35259813  0.80327183 -0.02288709],[ 0.41886207  0.70999587 -0.03429576],[ 0.46159449  0.63108909 -0.04736651],[ 0.49230677  0.5760296  -0.06010918],[ 0.37617901  0.57989532 -0.0143256 ],[ 0.38334718  0.46782821 -0.03709586],[ 0.39110446  0.39740485 -0.0456403 ],[ 0.39091733  0.33794308 -0.05222069],[ 0.33202511  0.57899547 -0.02097077],[ 0.35301268  0.50909841 -0.06179658],[ 0.35728729  0.60622048 -0.06398986],[ 0.34883115  0.64182663 -0.05429279],[ 0.28546     0.59513932 -0.03141107],[ 0.30414146  0.52847636 -0.08279308],[ 0.31493604  0.62763649 -0.0652939 ],[ 0.30609098  0.65904343 -0.04025538],[ 0.23233756  0.62336826 -0.04279668],[ 0.25314748  0.57393777 -0.07947606],[ 0.27058181  0.6455071  -0.06428736],[ 0.26616776  0.67478609 -0.0450966 ]
[2.77060747e-01 8.26730847e-01 2.62725610e-08],[ 0.35393777  0.80005801 -0.02454428],[ 0.42057818  0.71041107 -0.03720577],[ 0.46291631  0.63514483 -0.05116931],[ 0.49249715  0.57824832 -0.06453785],[ 0.37835646  0.58209395 -0.0168351 ],[ 0.38580656  0.46822977 -0.04138059],[ 0.39335147  0.39703    -0.05269598],[ 0.39236283  0.33626562 -0.06142501],[ 0.33376101  0.58192348 -0.02369981],[ 0.35581222  0.51178324 -0.06814159],[ 0.36085039  0.60621655 -0.07403973],[ 0.35203287  0.6437822  -0.06648583],[ 0.286798    0.59861624 -0.03421204],[ 0.30453348  0.53206933 -0.08577535],[ 0.31542742  0.62699854 -0.06998615],[ 0.30694997  0.65755153 -0.04639028],[ 0.23419502  0.62664801 -0.04605693],[ 0.25324264  0.58407056 -0.08265576],[ 0.27017802  0.6519233  -0.06863739],[ 0.26586586  0.67818618 -0.05044906]
[2.78767258e-01 8.26872468e-01 3.27070779e-08],[ 0.35415745  0.80079299 -0.02661962],[ 0.41962913  0.71436107 -0.04117161],[ 0.46212009  0.63713956 -0.05635881],[ 0.49436834  0.57983941 -0.0708583 ],[ 0.37857056  0.58411658 -0.02171058],[ 0.38718286  0.46751082 -0.04795084],[ 0.39607477  0.39522773 -0.06082016],[ 0.395271    0.3332724  -0.07043404],[ 0.33356363  0.58516574 -0.02753516],[ 0.35668811  0.51426953 -0.07328362],[ 0.3631852   0.60997248 -0.07942748],[ 0.35388952  0.65290856 -0.07206348],[ 0.28662184  0.60365862 -0.03693552],[ 0.30326185  0.53596318 -0.08858608],[ 0.31658217  0.6295054  -0.07222246],[ 0.30920762  0.66471964 -0.04819852],[ 0.23504815  0.63358283 -0.04778945],[ 0.25238931  0.58413893 -0.08322485],[ 0.27106076  0.65119588 -0.0676826 ],[ 0.26797739  0.68277705 -0.04846705]
